Year,Country,Country Code,"Life expectancy at birth, total (years)",Electric power consumption (kWh per capita),Gross capital formation (% of GDP),Exports of goods and services (% of GDP),Poverty headcount ratio at national poverty lines (% of population),"Primary completion rate, total (% of relevant age group)","School enrollment, preprimary (% gross)",Income share held by lowest 20%,GDP growth (annual %),Imports of goods and services (% of GDP),High-technology exports (% of manufactured exports),Domestic credit provided by financial sector (% of GDP),"Foreign direct investment, net inflows (% of GDP)",Mobile cellular subscriptions (per 100 people),Energy use (kg of oil equivalent per capita)
2020,Dominican Republic,DOM,72.636,1541.291571,24.87951592,18.79720724,30.4,97.00566368,57.5987587,6.2,-7.929052342,25.93595411,8.727411743,55.60147395,3.132659761,81.6619,842.6118205
2020,Ecuador,ECU,72.004,1467.109577,17.58491297,23.28356216,33,95.37618177,56.0483017,4.1,-9.245096192,20.70574877,4.281927595,52.08757105,1.16720532,88.2555,785.4252005
2020,"Egypt, Arab Rep.",EGY,69.79,1431.421328,18.81806066,12.47277574,..,91.82607481,..,..,3.550164838,19.65347983,2.554901061,..,1.52462949,87.2317,805.2594566
2020,El Salvador,SLV,70.244,989.4664885,17.2116179,24.52679828,26.2,82.4190963,..,..,-7.89310136,41.93270867,6.371222749,115.7691206,1.551019986,159.575,669.910725
2020,Equatorial Guinea,GNQ,62.141,732.3177595,6.988464059,40.84544985,..,..,..,..,-4.791080834,37.08243479,..,..,-0.091698592,43.3495,1121.379083
2020,Eritrea,ERI,66.98,98.74604674,..,..,..,..,..,..,..,..,..,..,..,54.7205,284.9441487
2020,Estonia,EST,78.59512195,7030.346245,29.65772027,68.15455341,20.6,95.80139923,..,8.1,-2.883807515,69.23808788,20.62162643,..,12.01477529,144.832,3368.237307
2020,Eswatini,SWZ,59.862,1092.452686,14.98442173,43.75193517,..,..,..,..,-2.862882137,40.5486768,0.342192841,..,0.941305439,104.747,991.4857469
2020,Ethiopia,ETH,65.969,93.3839345,30.57896866,7.127199897,..,62.45255272,33.25873184,..,6.059530891,16.87891444,13.10145253,..,2.225385791,37.4208,380.656755
2020,Faroe Islands,FRO,82.64390244,..,28.25734535,47.42790135,..,..,..,..,-1.63732118,48.7962924,..,..,..,112.6,..
2020,Fiji,FJI,66.924,..,16.72234471,27.82957341,..,103.1612473,33.94414902,..,-17.03866737,44.51400237,10.85087491,175.007844,5.400621822,108.365,..
2020,Finland,FIN,81.93170732,14688.73648,24.98360739,36.21434343,10.8,99.18135071,88.35907745,9.5,-2.491036055,35.97025217,9.982300253,..,-0.939114056,128.761,5739.254453
2020,French Polynesia,PYF,82.459,..,21.09592749,9.499728476,..,..,..,..,-7.050944221,36.33345496,10.29261076,..,-0.279061108,119.982,..
2020,Gabon,GAB,67.073,1022.157217,19.86346911,47.59948282,..,..,..,..,-1.837761064,22.51457183,2.389734241,..,11.18814423,131.302,2140.115852
2020,"Gambia, The",GMB,64.418,..,32.34205469,9.607643888,53.4,76.27665007,43.67287827,6.6,0.591487288,37.78787629,0.886698822,..,10.46127557,106.448,..
2020,Georgia,GEO,73.509,3150.656671,24.6056866,36.90032417,21.3,94.6302046,95.248703,7,-6.290471785,55.99076001,2.125286771,82.18002678,3.398376731,134.366,1327.386445
2020,Ghana,GHA,64.309,503.5466689,18.22366699,31.52542049,..,..,116.1367188,..,0.513941671,35.05007823,..,..,2.679374385,126.887,367.1611029
2020,Gibraltar,GIB,83.07,5750.145136,..,..,..,109.0702948,118.5406723,..,..,..,..,..,..,97.9681,6822.753573
2020,Greece,GRC,81.28780488,4851.289407,13.54100231,31.4504295,19.6,98.41925812,93.27961731,6.7,-9.196231497,38.84335694,13.25186697,..,1.726378183,106.67,1839.488189
2020,Greenland,GRL,71.85073171,..,33.01521808,35.96582364,..,..,..,..,0.250789762,46.69367925,..,..,..,117.614,..
2020,Grenada,GRD,75.019,..,..,..,..,..,130.813324,..,-13.75662226,..,2.975907461,..,13.53996553,102.079,..
2020,Guam,GUM,75.529,..,..,6.406355646,..,..,..,..,-10.51885957,57.26842461,..,..,..,..,..
2020,Guatemala,GTM,69.971,679.2521313,13.50068307,16.34361272,..,81.05943762,47.60945129,..,-1.785551945,24.79714893,6.050863945,47.78102771,1.292303891,117.476,823.7517848
2020,Guinea,GIN,59.35,..,31.516401,46.96981813,..,59.87913895,17.61615944,..,4.704590961,68.79544138,..,..,1.251712921,103.17,..
2020,Guinea-Bissau,GNB,61.343,..,24.9484511,15.66491135,..,..,..,..,2.128114901,27.76553678,..,..,1.246702326,95.0629,..
2020,Guyana,GUY,67.751,..,..,..,..,..,..,..,43.47965172,..,2.610881245,61.20343256,23.45096595,106.009,..
2020,Haiti,HTI,63.773,77.73139587,17.70308378,7.651004481,..,..,..,..,-3.30550547,29.76287564,..,..,0.172316078,65.0934,398.3941385
2020,Honduras,HND,70.864,676.9015499,19.66637273,35.8751401,..,76.35209765,39.36090088,..,-8.965082233,52.12571628,4.069907059,76.55972783,1.010682239,68.7836,544.5738557
2020,"Hong Kong SAR, China",HKG,85.49634146,6164.817538,18.98188686,176.3044824,..,104.4690722,93.64613342,..,-6.544783202,174.3752226,69.65132171,..,34.04975135,291.916,1655.134059
2020,Hungary,HUN,75.4195122,4494.944842,27.65956549,78.08334231,12.6,93.29463959,90.84076691,..,-4.3387254,76.21215648,17.46488072,..,105.6357555,105.982,2713.179234
2020,Iceland,ISL,83.06341463,50719.99083,21.32639228,33.30964505,..,98.39193726,95.10410309,..,-6.940453068,34.66543058,27.95893607,..,-4.061305435,114.939,16083.60997
2020,"Iran, Islamic Rep.",IRN,74.141,3445.737988,42.24894007,19.42460903,..,96.34558868,72.47654724,7,3.330288459,24.38555566,0.746714845,..,0.511850016,145.486,3252.605471
2020,Iraq,IRQ,69.651,1184.449696,22.346859,27.75027755,..,..,..,..,-12.03679309,29.99203884,..,..,-1.580496963,88.9799,1143.126264
2020,Ireland,IRL,82.45609756,5951.886077,42.46284781,135.4628767,12.9,98.9764328,95.35389709,9,7.1578988,114.6455756,25.89915447,..,8.08332624,105.046,2633.976912
2020,Isle of Man,IMN,80.591,..,..,..,..,..,..,..,-8.836816975,..,..,..,..,..,..
2020,Israel,ISR,82.64878049,6819.676401,24.68981613,27.17229944,..,98.48213196,111.2302399,5.5,-2.021615482,24.06437435,28.19764307,..,5.104750613,139.426,2453.627032
2020,Jamaica,JAM,71.452,1094.060597,..,..,..,78.59455314,..,..,-9.920322451,..,2.350641384,173.8121929,1.919290887,101.502,795.4360756
2020,Jordan,JOR,75.583,1713.999927,21.45854138,23.89994196,..,97.65012784,31.54649925,..,-1.102751883,42.16000685,1.543878589,..,1.739759783,64.3143,754.9438317
2020,Kazakhstan,KAZ,71.195,5306.866805,28.80691536,30.5289068,5.3,97.81560679,74.13459015,9.8,-2.499999996,26.49753557,34.09896961,40.18788673,4.211999903,124.698,3388.387891
2020,Kenya,KEN,61.596,172.6438198,19.65158417,9.641868882,42.9,..,..,7.3,-0.272766327,17.59594664,5.111782611,54.99563537,-0.005368454,117.603,534.7539575
2020,Kiribati,KIR,65.205,..,14.69779286,9.578726145,21.9,97.24467303,88.8116684,..,-1.468067181,67.13022997,7.672132589,..,1.187920603,43.3477,..
2020,"Korea, Dem. People's Rep.",PRK,72.783,774.8989222,..,..,..,..,..,..,..,..,..,..,..,22.9566,726.927801
2020,Kosovo,XKX,74.212,..,33.40612753,21.69514688,..,..,..,1.7,-5.340275478,53.91287025,..,59.50326281,5.113617009,..,..
2020,Kuwait,KWT,78.76097561,15481.10603,18.65064789,43.71285322,..,83.3921875,60.24769974,..,-4.817789823,38.29789261,1.349850908,..,-0.502546858,153.866,8871.940725
2020,Kyrgyz Republic,KGZ,71.8,1889.514399,25.0304914,29.58187781,25.3,98.75275394,40.72122955,9.4,-7.148977577,49.41040062,8.746550928,..,-4.854847031,109.78,562.2891527
2020,Lao PDR,LAO,68.339,867.75626,..,..,..,90.78671991,49.22284698,..,0.503031829,..,23.15544737,..,5.098071935,63.114,701.7287906
2020,Latvia,LVA,75.18536585,3669.132926,22.15542592,62.65924226,23.4,98.32875824,94.62911987,6.9,-3.469227508,61.22395578,20.03648357,..,2.814135578,107.902,2251.382501
2020,Lebanon,LBN,76.299,2868.617729,8.098177366,16.37258687,..,67.59572614,..,..,-21.39989969,33.75721742,5.136512592,..,5.067129866,75.2003,1249.321463
2020,Lesotho,LSO,55.133,..,26.26467004,44.44901228,..,73.77256318,..,..,-8.155958799,96.64759237,0.033945085,..,1.363474154,69.8944,..
2020,Liberia,LBR,61.267,..,..,..,..,..,128.4782562,..,-2.982491276,..,0.015039075,..,23.2348426,32.1004,..
2020,Libya,LBY,72.388,3521.021308,9.449830477,20.36379006,..,..,..,..,-29.45529673,30.61200338,..,..,..,164.987,1687.139661
2020,Liechtenstein,LIE,81.65853659,..,..,..,..,104.371582,102.2368393,..,..,..,..,..,..,126.105,..
2020,Lithuania,LTU,75.02926829,4438.918875,16.51982279,72.4346855,20,108.1156921,89.13777161,7.2,0.042815834,63.36188006,12.00956609,..,7.943449004,131.341,2674.068404
2020,Luxembourg,LUX,82.14390244,11980.92063,17.92949005,204.4369623,..,77.27542877,92.19590759,7.1,-0.510051634,171.1444341,5.61923855,..,-4.558195236,132.909,5435.815706
2020,"Macao SAR, China",MAC,84.12926829,..,26.08818053,61.46806209,..,90.05454545,90.41629791,..,-54.33610627,60.03230092,0,..,-24.52848531,237.344,..
2020,Madagascar,MDG,62.706,70.35405254,17.71532511,20.14207488,..,57.26499439,..,..,-7.137671621,28.86863248,0.539322061,..,2.746571324,54.8085,301.7486447
2020,Malawi,MWI,65.216,..,..,..,..,..,..,..,0.79359643,..,2.798141543,..,2.142682647,51.217,..
2020,Malaysia,MYS,76.057,4737.978583,19.65800823,61.57793591,..,94.04612869,96.74507141,..,-5.456846584,55.21024653,53.81287366,..,1.202754643,129.018,2722.603166
2020,Maldives,MDV,78.713,..,35.5119966,48.24119963,..,..,76.06124115,..,-32.90882873,66.12070327,1.732931278,125.9296476,11.87068807,142.936,..
2020,Mali,MLI,58.858,..,20.41828461,25.14225937,41.9,..,7.595969677,..,-1.16907501,30.89928807,..,..,2.59366733,116.587,..
2020,Malta,MLT,82.09756098,4713.961474,22.20446623,136.0580448,16.9,97.79667664,112.4871063,8,-3.358342532,120.3449222,35.33777513,..,191.8605277,122.176,1336.72896
2020,Marshall Islands,MHL,65.387,..,20.6942928,35.48846154,..,102.4163592,67.69445801,..,-2.772887324,72.33751034,..,..,1.259330485,37.4655,..
2020,Mauritania,MRT,66.794,..,38.65932317,41.40610428,..,73.44784036,..,..,-0.360657384,45.37006385,2.048448605,..,11.23282992,126.277,..
2020,Mauritius,MUS,74.17707317,2164.273065,18.21491109,36.75886774,..,92.68651937,102.0040512,..,-14.54653815,46.48074961,2.305358037,..,1.969372227,149.07,1025.837442
2020,"Micronesia, Fed. Sts.",FSM,65.878,..,..,17.2494599,..,78.57142882,5.962401867,..,-1.672954171,68.06035644,..,..,..,19.8348,..
2020,Moldova,MDA,69.914,2198.373515,23.86444435,27.91433626,26.8,104.1376818,94.17062378,10.3,-8.27597832,51.35138586,2.239086429,30.96989336,1.350476342,111.445,1461.474433
2020,Monaco,MCO,86.089,..,..,..,..,..,..,..,-13.23910483,..,..,..,..,93.2589,..
2020,Mongolia,MNG,71.34902439,2189.526101,22.38359766,57.66034973,27.8,95.24507056,85.86907959,..,-4.557751976,55.1782979,2.966199298,..,12.91307999,132.61,1771.644056
2020,Montenegro,MNE,75.93170732,4744.729408,31.18636892,25.99668431,21.2,101.6287537,78.06812286,6.1,-15.30689376,61.00933377,7.607950937,..,11.13004948,177.665,1625.86285
2020,Morocco,MAR,73.133,916.1876622,28.77697342,30.79410695,..,94.27975087,60.41514969,..,-7.178207442,38.04969644,4.389071145,149.5991733,1.169073346,135.088,575.6992968
2020,Mozambique,MOZ,61.39,417.3638974,44.82667647,32.78987347,..,61.74598542,..,..,-1.2195225,67.11627258,0.844313381,..,22.39443703,50.2319,342.9456516
2020,Myanmar,MMR,66.612,274.3673001,..,..,..,..,..,..,-9.04834718,..,3.172524938,..,2.413932229,148.158,420.3526555
2020,Namibia,NAM,64.071,1426.287818,13.92920342,33.67786895,..,97.6930778,34.6640625,..,-8.101402014,43.24737345,0.023276606,97.57104419,-1.418899553,106.207,678.3324928
2020,Nauru,NRU,61.527,..,..,43.63807997,..,93.28621674,32.15158844,..,1.981819494,91.5107281,..,..,-2.674936164,85.8885,..
2020,Nepal,NPL,69.106,257.2620428,30.44028151,6.805298355,..,..,104.2450638,..,-2.369620629,34.11357577,2.448800144,..,0.378739091,131.921,524.6012664
2020,New Caledonia,NCL,77.049,..,..,..,..,..,..,..,-2.400000001,..,..,..,6.047070717,91.4926,..
2020,New Zealand,NZL,82.25609756,8167.066127,23.11174293,21.69714828,..,..,91.68106079,..,-0.307246896,22.280094,9.608749742,184.5962199,1.941101364,123.001,3849.077967
2020,Nicaragua,NIC,70.766,581.0883244,20.33663661,41.74610054,..,..,69.04364014,..,-2.236541763,46.89202258,0.537956805,37.96648006,5.865749027,90.8141,584.4810715
2020,Niger,NER,59.89,61.22032601,28.48973231,9.737845606,..,..,7.413529873,..,3.550641094,25.77514505,12.24092675,..,2.623955453,60.0356,147.8173882
2020,Nigeria,NGA,53.072,141.081957,..,..,..,..,..,..,-1.794253083,..,6.944123096,..,0.551893509,95.4357,323.1308932
2020,North Macedonia,MKD,74.39512195,3581.118503,29.91737389,57.77148578,23,90.40802002,31.04128075,..,-4.68845001,70.46975855,4.18105543,71.30588627,0.062242187,99.4724,1388.546464
2020,Northern Mariana Islands,MNP,78.03,..,..,14.78060046,..,..,..,..,-29.05982906,64.20323326,..,..,..,..,..
2020,Norway,NOR,83.2097561,23863.29521,31.35211573,32.21033778,12.6,99.18359375,96.33905029,8.6,-1.278171772,33.14364126,22.06888429,163.3625156,-0.892552414,108.297,5145.722219
2020,Oman,OMN,77.763,7634.49926,27.62066933,47.05487337,..,92.14587951,56.72755814,..,-3.379720527,44.82101743,8.495604879,..,2.515486241,140.379,5696.165497
2020,Pakistan,PAK,65.701,517.6599837,14.81553999,9.298559442,..,..,..,..,-1.274087443,17.41772129,1.887812496,..,0.68469529,74.7332,454.250318
2020,Palau,PLW,68.689,..,41.82627337,23.52925278,..,..,70.50937653,..,-5.999433925,83.71231719,..,..,17.01180119,134.892,..
2020,Panama,PAN,76.33,2170.145258,23.95460773,36.26908811,..,87.47955832,26.97238922,..,-17.82122997,32.43133541,0.743662486,89.84008494,-2.859800252,142.283,936.0654494
2020,Papua New Guinea,PNG,65.075,..,..,..,..,..,..,..,-3.167432044,..,44.79840459,41.70554104,0.473794497,49.0844,..
2020,Paraguay,PRY,72.72,2141.362643,20.04146035,33.27062699,26.9,84.78607229,51.09172058,5.3,-0.819785391,29.48959049,5.148321537,..,0.920877296,119.1,1056.54063
2020,Peru,PER,73.832,1413.124484,18.19125889,23.01144314,30.1,..,102.9080276,4.8,-10.9333065,21.23452405,4.794833903,..,0.329387076,119.854,666.6663633
2020,Philippines,PHL,70.097,820.9579078,17.43337903,25.20283931,..,95.45734705,88.97060394,..,-9.51829474,32.96672099,67.04509159,100.2749139,1.885863632,133.456,518.1567758
2020,Poland,POL,76.4,4299.900938,18.83940516,52.43388552,11.8,..,93.86567688,8.6,-2.035568824,46.82520571,9.86616549,..,3.314990878,129.288,2710.956062
2020,Portugal,PRT,81.32926829,4858.949832,19.41857918,37.25601513,18.4,102.321579,99.35899353,6.9,-8.204632012,39.25262559,7.114711571,..,1.814145542,114.276,1957.305502
2020,Puerto Rico (US),PRI,80.009,..,10.88102596,60.34796555,..,..,..,..,-4.180874309,43.16165184,..,..,..,106.682,..
2020,Qatar,QAT,80.409,16636.19823,43.84920403,49.11887826,..,103.1341822,62.45338058,..,-3.55760399,40.90021662,7.111804652,..,-1.68550859,135.498,14869.25011
2020,Romania,ROU,74.25365854,2726.411544,24.19595983,36.76449058,22.5,86.70996857,94.91407776,5.6,-3.674384409,41.15915288,11.93704249,..,1.429339349,116.478,1669.638229
2020,Rwanda,RWA,66.953,54.87593332,23.73465633,19.32594183,..,..,..,..,-3.373687464,35.86200972,7.559386439,..,1.49998347,81.2379,358.132557
2020,Samoa,WSM,70.727,..,33.18999092,29.19595987,..,102.8644846,..,..,-3.108444011,48.28764013,..,76.45109191,0.509390077,32.5558,..
2020,San Marino,SMR,82.65,..,18.05086818,164.4786944,..,96.24277457,103.8413925,..,-6.647910818,140.4244732,..,..,..,112.169,..
2020,Sao Tome and Principe,STP,67.979,..,..,..,..,..,..,..,2.624859495,..,10.1711733,..,9.997715829,80.1173,..
2020,Senegal,SEN,67.496,312.1646099,35.63296509,20.70055286,..,60.3359412,16.91587067,..,1.342073773,39.34631876,0.744159035,..,7.523957081,113.638,280.6079033
2020,Serbia,SRB,74.47804878,4778.431355,24.09749362,46.10508759,21.4,97.93856049,65.37899017,6.6,-0.950023992,54.21937322,..,..,6.23865408,120.217,2291.608187
2020,Seychelles,SYC,77.23658537,..,21.3213199,66.54668952,..,127.827502,96.46182251,..,-11.73986083,86.93664205,3.284999276,..,5.790270152,152.545,..
2020,Sierra Leone,SLE,59.694,..,15.32841962,9.882222822,..,88.40873706,20.83939934,..,-1.253349032,20.7053538,..,..,0.761888955,87.0035,..
2020,Singapore,SGP,83.54390244,9306.506535,22.80539556,181.7820245,..,101.4013989,96.06987,..,-3.814708855,150.258781,55.26155801,..,22.84108284,150.259,5538.123716
2020,Sint Maarten (Dutch part),SXM,75.002,..,..,..,..,..,..,..,-13.31678872,..,..,..,1.792862847,..,..
2020,Slovak Republic,SVK,76.86585366,5050.169203,20.22680988,84.29834345,12.3,96.81906128,101.7758102,9.1,-2.585512417,83.23582987,9.997414468,..,-1.059756667,133.633,3032.642695
2020,Slovenia,SVN,80.53170732,6820.238972,20.18967195,78.27179999,11.7,96.795578,93.97309875,10.3,-4.085000949,69.27720859,7.799852786,..,0.948340848,121.331,3068.819396
2020,Solomon Islands,SLB,69.258,..,16.72346834,27.93849568,..,77.36921211,..,..,-3.381147541,32.28184196,..,27.46233396,0.584582978,63.6671,..
2020,"Somalia, Fed. Rep.",SOM,57.095,..,16.00201422,13.65259906,..,..,..,..,-2.752481039,62.03518492,..,..,6.188869184,53.1133,..
2020,South Africa,ZAF,65.15,3477.819011,12.34554415,27.57591416,..,92.65802451,17.54636002,..,-6.168917715,23.18374492,5.62171976,140.2706226,0.933073684,158.447,2037.461942
2020,South Sudan,SSD,57.648,50.10063591,..,..,..,..,..,..,..,..,..,..,..,..,72.10830874
2020,Sri Lanka,LKA,76.928,682.6041334,32.87112315,15.45763992,..,93.52155284,71.84127808,..,-4.624515037,21.63147894,1.256392806,..,0.514700553,131.773,511.0663638
2020,St. Kitts and Nevis,KNA,71.181,..,..,..,..,111.9631902,..,..,-15.30188917,..,..,..,0.321150763,133.401,..
2020,St. Lucia,LCA,72.308,..,..,..,..,89.50566864,78.04602814,..,-24.36147321,..,9.332240175,..,6.612232315,81.8687,..
2020,St. Martin (French part),MAF,80.085,..,..,..,..,..,..,..,-12.50000225,..,..,..,..,..,..
2020,St. Vincent and the Grenadines,VCT,69.605,..,..,..,..,..,113.8291321,..,-4.268924344,..,0,..,7.546471878,96.9438,..
2020,Sudan,SDN,65.124,300.4537518,5.786535233,5.125312695,..,..,..,..,-3.629800824,4.829832382,..,..,2.65193447,75.2207,422.2210431
2020,Suriname,SUR,72.321,2931.488102,..,..,..,86.40469738,88.39745331,..,-15.97519171,..,2.511958911,..,0.035713202,146.875,1688.413785
2020,Sweden,SWE,82.35609756,12607.49807,24.41018463,44.25994298,15.7,99.67352295,100.3888092,8.2,-2.005337522,40.07083879,15.13595084,..,3.396834569,123.549,4284.998056
2020,Syrian Arab Republic,SYR,71.944,772.4675097,..,13.68600747,..,56.83855057,..,..,-0.697154504,31.13232783,..,..,..,79.1482,509.5736722
2020,Tajikistan,TJK,68.605,1647.193494,33.47495126,17.32431457,..,..,..,..,4.400001116,38.42478945,1.04642371,13.63591437,1.309752523,118.819,375.3673792
2020,Tanzania,TZA,66.771,112.1483715,38.74648749,13.50387385,..,68.47114705,78.14350891,..,1.991964606,14.45914135,2.687619296,..,1.428459652,84.0051,405.6856415
2020,Thailand,THA,77.331,2673.060206,23.75538517,51.49442661,6.8,100.6022789,75.2173996,7.5,-6.050038469,46.30631664,27.64764726,194.4378764,-0.857989527,162.328,1884.350737
2020,Timor-Leste,TLS,66.919,..,16.46570017,36.66621405,..,100.1089045,27.86523628,..,31.96191857,48.08409545,..,..,-30.25955395,103.911,..
2020,Togo,TGO,61.123,162.0582902,21.33090738,23.26352858,..,84.51386018,29.75042915,..,1.992155019,32.28500998,0.237930204,..,-0.800061439,75.164,424.6222126
2020,Tonga,TON,72.379,..,24.49525013,20.09042254,..,101.1472275,48.32025909,..,1.783395899,63.3675698,..,..,0.769728568,58.6544,..
2020,Trinidad and Tobago,TTO,72.645,6438.749566,20.96813331,..,..,..,70.43923187,..,-8.90279446,..,0.175863227,..,5.030499065,134.231,10738.11726
2020,Tunisia,TUN,75.004,1423.243601,12.70186884,37.98343293,..,95.83772278,..,..,-9.011934124,46.35483393,7.648322245,94.03713125,1.466343049,124.042,896.515594
2020,Turkmenistan,TKM,68.846,2618.738194,..,17.81894826,..,..,35.9144516,..,5.900000049,18.11764559,..,..,3.134667161,88.703,3395.8268
2020,Turks and Caicos Islands,TCA,77.499,..,..,..,..,..,94.68937683,..,-33.81709734,..,..,..,3.312208252,..,..
2020,Tuvalu,TUV,66.357,..,..,..,..,108.1339713,78.87667847,..,-4.274932069,..,..,..,0.193249433,86.5468,..
2020,Uganda,UGA,66.41,78.88494522,24.21595056,15.41479854,..,..,..,..,2.951306422,21.58589385,2.102872029,27.16880128,3.168813178,62.2824,475.325187
2020,Ukraine,UKR,73.283,2921.709022,8.932299327,38.82164629,23.2,89.75780466,85.81983185,10,-3.75281794,40.33480609,5.852393845,50.80521795,0.194103193,129.341,1932.921823
2020,United Arab Emirates,ARE,81.936,13855.06579,23.32886303,100.2301589,..,99.85486794,94.20540619,..,-4.957052433,85.0503935,5.377044928,118.1740023,5.689844173,194.468,8154.352941
